invoiceid,date,product name,category,quantity,total revenue,customer id
INV11165,2024-07-01,File Folders 100pk,Office Supplies,1,18.81,CUST0221
INV11315,2024-07-01,Wireless Earbuds Pro,Electronics,2,109.82,CUST0177
INV11940,2024-07-01,Wool Beanie Hat,Clothing,1,16.99,CUST0068
INV10376,2024-07-02,Bluetooth Speaker Mini,Electronics,3,128.01,CUST0222
INV10789,2024-07-02,Vitamin C Serum 30ml,Beauty & Health,1,25.06,CUST0004
INV11667,2024-07-02,LED Desk Lamp Smart,Electronics,1,46.18,CUST0034
INV11685,2024-07-02,Stapler Heavy Duty,Office Supplies,4,66.6,CUST0258
INV10701,2024-07-03,Smart Plug WiFi,Electronics,5,104.0,CUST0246
INV10761,2024-07-03,Reusable Cotton Pads 20pk,Beauty & Health,3,31.41,CUST0236
INV11257,2024-07-03,Non-Stick Frying Pan 28cm,Home & Kitchen,1,34.4,CUST0029
INV11655,2024-07-03,Reusable Cotton Pads 20pk,Beauty & Health,2,24.46,CUST0012
INV10443,2024-07-04,Desk Organizer Bamboo,Office Supplies,1,26.9,CUST0219
INV11219,2024-07-04,Scissors Stainless Steel,Office Supplies,1,7.61,CUST0193
INV10232,2024-07-05,Sport Shorts,Clothing,1,26.89,CUST0207
INV10802,2024-07-05,Non-Stick Frying Pan 28cm,Home & Kitchen,2,71.12,CUST0008
INV11616,2024-07-05,Wool Beanie Hat,Clothing,1,17.29,CUST0117
INV11809,2024-07-05,Bamboo Toothbrush 4pk,Beauty & Health,1,8.1,CUST0061
INV10014,2024-07-06,LED Desk Lamp Smart,Electronics,1,41.66,CUST0101
INV10363,2024-07-06,Sport Shorts,Clothing,1,24.81,CUST0172
INV10449,2024-07-06,Scissors Stainless Steel,Office Supplies,1,7.41,CUST0101
INV10651,2024-07-06,French Press Coffee Maker,Home & Kitchen,1,31.09,CUST0030
INV10082,2024-07-07,Stapler Heavy Duty,Office Supplies,2,33.96,CUST0183
INV10565,2024-07-07,Sport Shorts,Clothing,2,50.58,CUST0273
INV10592,2024-07-07,French Press Coffee Maker,Home & Kitchen,1,29.42,CUST0212
INV10647,2024-07-07,LED Desk Lamp Smart,Electronics,1,46.94,CUST0057
INV11282,2024-07-07,Bluetooth Speaker Mini,Electronics,2,84.44,CUST0250
INV11563,2024-07-07,Reusable Cotton Pads 20pk,Beauty & Health,1,12.14,CUST0128
INV10172,2024-07-08,Essential Oil Diffuser,Beauty & Health,1,35.42,CUST0156
INV10686,2024-07-08,Sticky Notes Pack 12,Office Supplies,1,9.67,CUST0117
INV11789,2024-07-08,Glass Storage Containers 5pk,Home & Kitchen,4,116.92,CUST0087
INV11831,2024-07-08,Stapler Heavy Duty,Office Supplies,2,34.12,CUST0048
INV10372,2024-07-09,Wireless Earbuds Pro,Electronics,1,49.58,CUST0051
INV10626,2024-07-09,Sport Shorts,Clothing,1,24.18,CUST0234
INV11234,2024-07-09,Classic Cotton T-Shirt,Clothing,4,86.72,CUST0097
INV11260,2024-07-09,Natural Face Moisturizer,Beauty & Health,2,37.08,CUST0075
INV11369,2024-07-09,Classic Cotton T-Shirt,Clothing,2,38.7,CUST0096
INV11414,2024-07-09,Classic Cotton T-Shirt,Clothing,1,19.18,CUST0260
INV10075,2024-07-10,Vitamin C Serum 30ml,Beauty & Health,2,47.48,CUST0156
INV10138,2024-07-10,Sport Shorts,Clothing,1,25.6,CUST0053
INV10264,2024-07-10,Canvas Sneakers,Clothing,1,65.08,CUST0058
INV10513,2024-07-10,Stapler Heavy Duty,Office Supplies,3,48.15,CUST0168
INV10611,2024-07-10,Scissors Stainless Steel,Office Supplies,2,15.5,CUST0138
INV10721,2024-07-10,Desk Organizer Bamboo,Office Supplies,1,22.61,CUST0010
INV10749,2024-07-10,Ballpoint Pens 50pk,Office Supplies,2,26.08,CUST0002
INV11910,2024-07-10,Mechanical Keyboard TKL,Electronics,1,84.17,CUST0252
INV10934,2024-07-11,Scissors Stainless Steel,Office Supplies,2,13.58,CUST0165
INV11074,2024-07-11,Natural Face Moisturizer,Beauty & Health,1,19.69,CUST0256
INV11111,2024-07-11,Wireless Earbuds Pro,Electronics,5,238.65,CUST0187
INV11217,2024-07-11,A4 Printer Paper 500sh,Office Supplies,1,9.76,CUST0080
INV11960,2024-07-11,Slim Fit Chinos,Clothing,1,47.87,CUST0282
INV10447,2024-07-12,Ceramic Coffee Mug,Home & Kitchen,1,12.94,CUST0193
INV10457,2024-07-12,Silicone Spatula Set 3pk,Home & Kitchen,1,9.59,CUST0170
INV10557,2024-07-12,Glass Storage Containers 5pk,Home & Kitchen,1,29.27,CUST0237
INV10959,2024-07-12,Mechanical Keyboard TKL,Electronics,1,84.55,CUST0135
INV11229,2024-07-12,Whiteboard Markers 8pk,Office Supplies,4,48.68,CUST0099
INV11371,2024-07-12,USB-C Hub 7-in-1,Electronics,4,144.12,CUST0125
INV11555,2024-07-12,Non-Stick Frying Pan 28cm,Home & Kitchen,3,107.64,CUST0278
INV11730,2024-07-12,Stapler Heavy Duty,Office Supplies,1,15.59,CUST0239
INV11786,2024-07-12,Classic Cotton T-Shirt,Clothing,1,21.75,CUST0287
INV10270,2024-07-13,A4 Printer Paper 500sh,Office Supplies,1,10.31,CUST0090
INV10433,2024-07-13,Webcam 1080p HD,Electronics,2,124.12,CUST0293
INV10548,2024-07-13,LED Desk Lamp Smart,Electronics,1,48.86,CUST0083
INV10787,2024-07-13,Stapler Heavy Duty,Office Supplies,2,31.0,CUST0035
INV10448,2024-07-14,Digital Kitchen Scale,Home & Kitchen,1,18.5,CUST0119
INV10972,2024-07-14,Reusable Cotton Pads 20pk,Beauty & Health,1,11.23,CUST0010
INV10980,2024-07-14,Vitamin D3 Supplements,Beauty & Health,1,12.66,CUST0104
INV11499,2024-07-14,Lip Balm SPF15 3pk,Beauty & Health,1,8.39,CUST0125
INV11569,2024-07-14,Stainless Steel Water Bottle,Home & Kitchen,1,22.77,CUST0234
INV11642,2024-07-14,Desk Organizer Bamboo,Office Supplies,4,92.88,CUST0026
INV11804,2024-07-14,Scissors Stainless Steel,Office Supplies,2,15.08,CUST0204
INV11951,2024-07-14,Bamboo Toothbrush 4pk,Beauty & Health,1,8.46,CUST0294
INV10296,2024-07-15,Ceramic Coffee Mug,Home & Kitchen,2,27.94,CUST0086
INV11129,2024-07-15,Ballpoint Pens 50pk,Office Supplies,3,37.68,CUST0197
INV10240,2024-07-16,Bamboo Cutting Board,Home & Kitchen,2,44.82,CUST0069
INV11600,2024-07-16,Natural Face Moisturizer,Beauty & Health,2,41.58,CUST0233
INV10109,2024-07-17,French Press Coffee Maker,Home & Kitchen,1,30.1,CUST0053
INV10370,2024-07-17,Bluetooth Speaker Mini,Electronics,1,42.03,CUST0212
INV10851,2024-07-17,Bamboo Toothbrush 4pk,Beauty & Health,1,9.23,CUST0075
INV11297,2024-07-17,Webcam 1080p HD,Electronics,1,60.46,CUST0170
INV10757,2024-07-18,French Press Coffee Maker,Home & Kitchen,1,30.06,CUST0003
INV11220,2024-07-18,Ceramic Coffee Mug,Home & Kitchen,3,40.35,CUST0031
INV11268,2024-07-18,Glass Storage Containers 5pk,Home & Kitchen,1,25.34,CUST0104
INV11269,2024-07-18,Smart Plug WiFi,Electronics,3,55.11,CUST0163
INV11520,2024-07-18,Ballpoint Pens 50pk,Office Supplies,1,11.7,CUST0021
INV11661,2024-07-18,Portable Charger 20000mAh,Electronics,3,90.09,CUST0007
INV11708,2024-07-18,Classic Cotton T-Shirt,Clothing,10,206.2,CUST0146
INV10256,2024-07-19,Digital Kitchen Scale,Home & Kitchen,2,39.26,CUST0067
INV10261,2024-07-19,Digital Kitchen Scale,Home & Kitchen,2,38.96,CUST0225
INV10524,2024-07-19,Webcam 1080p HD,Electronics,3,174.0,CUST0127
INV10599,2024-07-19,Classic Cotton T-Shirt,Clothing,10,182.4,CUST0238
INV10791,2024-07-19,Smart Plug WiFi,Electronics,1,20.67,CUST0233
INV11013,2024-07-19,Glass Storage Containers 5pk,Home & Kitchen,3,89.4,CUST0087
INV11728,2024-07-19,LED Desk Lamp Smart,Electronics,5,217.7,CUST0148
INV11898,2024-07-19,Stainless Steel Water Bottle,Home & Kitchen,1,22.48,CUST0125
INV11899,2024-07-19,Silicone Spatula Set 3pk,Home & Kitchen,2,18.76,CUST0260
INV10180,2024-07-20,Bamboo Toothbrush 4pk,Beauty & Health,1,8.87,CUST0059
INV10285,2024-07-20,Vitamin D3 Supplements,Beauty & Health,1,13.59,CUST0057
INV10760,2024-07-20,Natural Face Moisturizer,Beauty & Health,4,76.24,CUST0181
INV11152,2024-07-20,Portable Charger 20000mAh,Electronics,1,29.31,CUST0250
INV11662,2024-07-20,Mechanical Keyboard TKL,Electronics,1,95.99,CUST0297
INV10018,2024-07-21,Wireless Earbuds Pro,Electronics,3,156.84,CUST0234
INV10052,2024-07-21,Ceramic Coffee Mug,Home & Kitchen,3,37.23,CUST0096
INV10056,2024-07-21,Vitamin D3 Supplements,Beauty & Health,1,13.31,CUST0283
INV10060,2024-07-21,Lip Balm SPF15 3pk,Beauty & Health,1,8.7,CUST0134
INV10661,2024-07-21,Bamboo Cutting Board,Home & Kitchen,2,46.3,CUST0266
INV11189,2024-07-21,Bamboo Cutting Board,Home & Kitchen,1,23.13,CUST0294
INV11457,2024-07-21,Stapler Heavy Duty,Office Supplies,2,35.2,CUST0178
INV11548,2024-07-21,Classic Cotton T-Shirt,Clothing,1,21.84,CUST0046
INV11948,2024-07-21,Bamboo Cutting Board,Home & Kitchen,2,42.14,CUST0161
INV10222,2024-07-22,Natural Face Moisturizer,Beauty & Health,2,42.22,CUST0245
INV10748,2024-07-22,USB-C Hub 7-in-1,Electronics,1,31.72,CUST0144
INV10847,2024-07-22,Essential Oil Diffuser,Beauty & Health,1,35.18,CUST0196
INV10915,2024-07-22,Classic Cotton T-Shirt,Clothing,1,19.74,CUST0063
INV11133,2024-07-22,Vitamin D3 Supplements,Beauty & Health,3,41.61,CUST0058
INV11418,2024-07-22,Hooded Sweatshirt,Clothing,1,44.73,CUST0028
INV11484,2024-07-22,French Press Coffee Maker,Home & Kitchen,2,64.18,CUST0077
INV10303,2024-07-23,Natural Face Moisturizer,Beauty & Health,4,73.32,CUST0080
INV11326,2024-07-23,Smart Plug WiFi,Electronics,4,76.8,CUST0081
INV11975,2024-07-23,Facial Sunscreen SPF50,Beauty & Health,3,55.65,CUST0126
INV10323,2024-07-24,LED Desk Lamp Smart,Electronics,1,48.52,CUST0121
INV11088,2024-07-24,Scissors Stainless Steel,Office Supplies,3,22.23,CUST0087
INV11287,2024-07-24,Scissors Stainless Steel,Office Supplies,4,29.08,CUST0275
INV11558,2024-07-24,Natural Face Moisturizer,Beauty & Health,1,20.6,CUST0047
INV10204,2024-07-25,Smart Plug WiFi,Electronics,1,19.3,CUST0099
INV10309,2024-07-25,Silicone Spatula Set 3pk,Home & Kitchen,1,9.07,CUST0085
INV10528,2024-07-25,Digital Kitchen Scale,Home & Kitchen,1,20.36,CUST0165
INV11169,2024-07-25,Lip Balm SPF15 3pk,Beauty & Health,5,37.4,CUST0067
INV11293,2024-07-25,Digital Kitchen Scale,Home & Kitchen,1,18.1,CUST0189
INV10024,2024-07-26,Classic Cotton T-Shirt,Clothing,1,18.71,CUST0217
INV10087,2024-07-26,Glass Storage Containers 5pk,Home & Kitchen,1,28.25,CUST0085
INV10202,2024-07-26,Bluetooth Speaker Mini,Electronics,1,39.52,CUST0043
INV10286,2024-07-26,Sticky Notes Pack 12,Office Supplies,3,25.77,CUST0258
INV10850,2024-07-26,LED Desk Lamp Smart,Electronics,2,93.94,CUST0046
INV10931,2024-07-26,A4 Printer Paper 500sh,Office Supplies,2,19.96,CUST0300
INV11001,2024-07-26,Digital Kitchen Scale,Home & Kitchen,1,18.74,CUST0093
INV11670,2024-07-26,Digital Kitchen Scale,Home & Kitchen,3,54.81,CUST0279
INV11745,2024-07-26,Stainless Steel Water Bottle,Home & Kitchen,1,24.02,CUST0055
INV10059,2024-07-27,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.48,CUST0026
INV10804,2024-07-27,Zip-Up Fleece Jacket,Clothing,2,162.56,CUST0060
INV10913,2024-07-27,USB-C Hub 7-in-1,Electronics,3,110.49,CUST0147
INV11340,2024-07-27,Wool Beanie Hat,Clothing,1,17.7,CUST0060
INV11689,2024-07-27,Wool Beanie Hat,Clothing,1,16.34,CUST0258
INV10794,2024-07-28,Mechanical Keyboard TKL,Electronics,1,87.0,CUST0165
INV10798,2024-07-28,Ballpoint Pens 50pk,Office Supplies,1,11.75,CUST0012
INV10808,2024-07-28,Glass Storage Containers 5pk,Home & Kitchen,3,77.22,CUST0220
INV11271,2024-07-28,Non-Stick Frying Pan 28cm,Home & Kitchen,2,74.32,CUST0222
INV11393,2024-07-28,Bamboo Toothbrush 4pk,Beauty & Health,2,18.5,CUST0247
INV11713,2024-07-28,Digital Kitchen Scale,Home & Kitchen,1,17.15,CUST0219
INV10005,2024-07-29,Ceramic Coffee Mug,Home & Kitchen,3,40.86,CUST0172
INV10310,2024-07-29,Canvas Sneakers,Clothing,1,62.84,CUST0126
INV11515,2024-07-29,Facial Sunscreen SPF50,Beauty & Health,1,15.71,CUST0204
INV11774,2024-07-29,Mechanical Keyboard TKL,Electronics,2,180.68,CUST0008
INV11788,2024-07-29,Desk Organizer Bamboo,Office Supplies,2,46.66,CUST0201
INV10154,2024-07-30,Stapler Heavy Duty,Office Supplies,1,16.77,CUST0178
INV10326,2024-07-30,Slim Fit Chinos,Clothing,2,106.88,CUST0130
INV10694,2024-07-30,Vitamin C Serum 30ml,Beauty & Health,1,23.48,CUST0279
INV11021,2024-07-30,Bamboo Toothbrush 4pk,Beauty & Health,1,9.01,CUST0108
INV11107,2024-07-30,Scissors Stainless Steel,Office Supplies,2,15.46,CUST0298
INV11649,2024-07-30,Natural Face Moisturizer,Beauty & Health,3,56.43,CUST0070
INV11889,2024-07-30,Sport Shorts,Clothing,2,50.84,CUST0181
INV10608,2024-07-31,Digital Kitchen Scale,Home & Kitchen,1,20.55,CUST0199
INV11106,2024-07-31,Scissors Stainless Steel,Office Supplies,1,7.35,CUST0134
INV11426,2024-07-31,Facial Sunscreen SPF50,Beauty & Health,2,32.66,CUST0298
INV10006,2024-08-01,Bluetooth Speaker Mini,Electronics,2,76.92,CUST0252
INV10502,2024-08-01,French Press Coffee Maker,Home & Kitchen,2,63.8,CUST0213
INV10525,2024-08-01,A4 Printer Paper 500sh,Office Supplies,3,32.58,CUST0225
INV11042,2024-08-01,Slim Fit Chinos,Clothing,1,52.53,CUST0265
INV11348,2024-08-01,Whiteboard Markers 8pk,Office Supplies,2,22.44,CUST0108
INV11829,2024-08-01,French Press Coffee Maker,Home & Kitchen,1,27.08,CUST0111
INV11855,2024-08-01,Stapler Heavy Duty,Office Supplies,1,16.45,CUST0261
INV10526,2024-08-02,Bamboo Cutting Board,Home & Kitchen,2,46.7,CUST0261
INV10669,2024-08-02,Silicone Spatula Set 3pk,Home & Kitchen,1,10.8,CUST0175
INV11157,2024-08-02,Classic Cotton T-Shirt,Clothing,1,21.41,CUST0138
INV11203,2024-08-02,Mechanical Keyboard TKL,Electronics,3,293.34,CUST0093
INV11222,2024-08-02,Whiteboard Markers 8pk,Office Supplies,1,10.93,CUST0291
INV10630,2024-08-03,Wireless Earbuds Pro,Electronics,1,46.54,CUST0274
INV10770,2024-08-03,Bamboo Cutting Board,Home & Kitchen,5,113.65,CUST0156
INV11508,2024-08-03,Natural Face Moisturizer,Beauty & Health,2,38.14,CUST0245
INV11521,2024-08-03,Sticky Notes Pack 12,Office Supplies,2,18.78,CUST0044
INV11693,2024-08-03,Smart Plug WiFi,Electronics,1,18.97,CUST0252
INV11777,2024-08-03,Scissors Stainless Steel,Office Supplies,3,24.0,CUST0090
INV11851,2024-08-03,Ballpoint Pens 50pk,Office Supplies,2,25.36,CUST0236
INV10546,2024-08-04,Running Socks 6pk,Clothing,2,32.18,CUST0188
INV11368,2024-08-04,Whiteboard Markers 8pk,Office Supplies,2,25.02,CUST0015
INV10010,2024-08-05,Slim Fit Chinos,Clothing,4,186.36,CUST0260
INV10269,2024-08-05,Scissors Stainless Steel,Office Supplies,1,7.97,CUST0281
INV10886,2024-08-05,Slim Fit Chinos,Clothing,2,108.82,CUST0083
INV11141,2024-08-05,Sticky Notes Pack 12,Office Supplies,3,28.5,CUST0029
INV11816,2024-08-05,LED Desk Lamp Smart,Electronics,1,42.02,CUST0291
INV11887,2024-08-05,Bamboo Toothbrush 4pk,Beauty & Health,1,9.13,CUST0020
INV11998,2024-08-05,Webcam 1080p HD,Electronics,2,128.24,CUST0159
INV10050,2024-08-06,Smart Plug WiFi,Electronics,1,21.98,CUST0141
INV10162,2024-08-06,Wireless Earbuds Pro,Electronics,3,147.0,CUST0151
INV10321,2024-08-06,Natural Face Moisturizer,Beauty & Health,1,18.44,CUST0096
INV10367,2024-08-06,Glass Storage Containers 5pk,Home & Kitchen,1,29.11,CUST0171
INV11016,2024-08-06,Hooded Sweatshirt,Clothing,2,94.14,CUST0147
INV11466,2024-08-06,Non-Stick Frying Pan 28cm,Home & Kitchen,2,74.9,CUST0209
INV11535,2024-08-06,Wool Beanie Hat,Clothing,2,39.4,CUST0096
INV11924,2024-08-06,Vitamin C Serum 30ml,Beauty & Health,1,24.75,CUST0299
INV11943,2024-08-06,Zip-Up Fleece Jacket,Clothing,1,80.66,CUST0022
INV10598,2024-08-07,Stapler Heavy Duty,Office Supplies,1,17.78,CUST0152
INV10835,2024-08-07,Webcam 1080p HD,Electronics,1,57.03,CUST0206
INV11031,2024-08-07,Whiteboard Markers 8pk,Office Supplies,2,25.26,CUST0099
INV11067,2024-08-07,Canvas Sneakers,Clothing,4,231.68,CUST0164
INV10537,2024-08-08,Portable Charger 20000mAh,Electronics,1,30.92,CUST0131
INV10719,2024-08-08,Stapler Heavy Duty,Office Supplies,1,15.57,CUST0015
INV10910,2024-08-08,Portable Charger 20000mAh,Electronics,2,62.4,CUST0002
INV10921,2024-08-08,Sticky Notes Pack 12,Office Supplies,3,28.05,CUST0169
INV11446,2024-08-08,Running Socks 6pk,Clothing,1,15.46,CUST0083
INV11536,2024-08-08,Vitamin C Serum 30ml,Beauty & Health,3,67.53,CUST0066
INV10451,2024-08-09,Glass Storage Containers 5pk,Home & Kitchen,1,26.28,CUST0211
INV10775,2024-08-09,Mechanical Keyboard TKL,Electronics,3,286.83,CUST0206
INV11151,2024-08-09,Natural Face Moisturizer,Beauty & Health,1,19.8,CUST0038
INV11581,2024-08-09,Essential Oil Diffuser,Beauty & Health,2,65.46,CUST0088
INV10123,2024-08-10,Essential Oil Diffuser,Beauty & Health,2,70.28,CUST0212
INV10544,2024-08-10,Stainless Steel Water Bottle,Home & Kitchen,2,47.64,CUST0044
INV10643,2024-08-10,A4 Printer Paper 500sh,Office Supplies,1,10.17,CUST0032
INV10773,2024-08-10,Hooded Sweatshirt,Clothing,1,42.43,CUST0279
INV11601,2024-08-10,LED Desk Lamp Smart,Electronics,1,42.86,CUST0050
INV11659,2024-08-10,Smart Plug WiFi,Electronics,5,100.7,CUST0052
INV11946,2024-08-10,Portable Charger 20000mAh,Electronics,2,59.86,CUST0010
INV10381,2024-08-11,Wireless Earbuds Pro,Electronics,1,52.48,CUST0156
INV10405,2024-08-11,Silicone Spatula Set 3pk,Home & Kitchen,2,19.98,CUST0199
INV10442,2024-08-11,Sticky Notes Pack 12,Office Supplies,2,17.6,CUST0115
INV10832,2024-08-11,Scissors Stainless Steel,Office Supplies,1,6.92,CUST0251
INV11043,2024-08-11,USB-C Hub 7-in-1,Electronics,1,36.09,CUST0286
INV11076,2024-08-11,Running Socks 6pk,Clothing,2,29.08,CUST0139
INV11187,2024-08-11,Ballpoint Pens 50pk,Office Supplies,1,11.81,CUST0180
INV11546,2024-08-11,Classic Cotton T-Shirt,Clothing,1,19.07,CUST0227
INV11732,2024-08-11,A4 Printer Paper 500sh,Office Supplies,5,45.3,CUST0243
INV10115,2024-08-12,Wool Beanie Hat,Clothing,2,33.24,CUST0012
INV10146,2024-08-12,File Folders 100pk,Office Supplies,1,20.17,CUST0288
INV10353,2024-08-12,Vitamin D3 Supplements,Beauty & Health,1,13.16,CUST0300
INV10658,2024-08-12,Whiteboard Markers 8pk,Office Supplies,1,10.51,CUST0183
INV11103,2024-08-12,Reusable Cotton Pads 20pk,Beauty & Health,1,11.91,CUST0038
INV11372,2024-08-12,Portable Charger 20000mAh,Electronics,3,90.18,CUST0083
INV10182,2024-08-13,Wireless Earbuds Pro,Electronics,1,50.9,CUST0031
INV10251,2024-08-13,Wool Beanie Hat,Clothing,1,18.62,CUST0115
INV10274,2024-08-13,Wireless Earbuds Pro,Electronics,4,200.36,CUST0011
INV10764,2024-08-13,Lip Balm SPF15 3pk,Beauty & Health,1,7.73,CUST0088
INV11039,2024-08-13,Bamboo Cutting Board,Home & Kitchen,5,114.6,CUST0271
INV11335,2024-08-13,Smart Plug WiFi,Electronics,1,21.1,CUST0163
INV11803,2024-08-13,Reusable Cotton Pads 20pk,Beauty & Health,1,12.01,CUST0071
INV10051,2024-08-14,Glass Storage Containers 5pk,Home & Kitchen,2,50.54,CUST0109
INV10702,2024-08-14,Wool Beanie Hat,Clothing,4,69.08,CUST0126
INV10873,2024-08-14,USB-C Hub 7-in-1,Electronics,2,66.78,CUST0271
INV10947,2024-08-14,Glass Storage Containers 5pk,Home & Kitchen,1,28.34,CUST0253
INV11060,2024-08-14,Digital Kitchen Scale,Home & Kitchen,1,18.02,CUST0111
INV11317,2024-08-14,Digital Kitchen Scale,Home & Kitchen,1,18.84,CUST0221
INV11384,2024-08-14,Bamboo Toothbrush 4pk,Beauty & Health,1,8.87,CUST0222
INV11412,2024-08-14,Vitamin C Serum 30ml,Beauty & Health,5,127.7,CUST0124
INV11755,2024-08-14,Portable Charger 20000mAh,Electronics,3,98.25,CUST0099
INV10355,2024-08-15,Silicone Spatula Set 3pk,Home & Kitchen,3,28.14,CUST0267
INV10623,2024-08-15,Slim Fit Chinos,Clothing,1,54.73,CUST0091
INV10916,2024-08-15,Reusable Cotton Pads 20pk,Beauty & Health,2,24.94,CUST0200
INV10992,2024-08-15,Mechanical Keyboard TKL,Electronics,2,166.94,CUST0211
INV11526,2024-08-15,LED Desk Lamp Smart,Electronics,1,40.88,CUST0066
INV10038,2024-08-16,Zip-Up Fleece Jacket,Clothing,1,77.49,CUST0236
INV10097,2024-08-16,Smart Plug WiFi,Electronics,1,18.09,CUST0267
INV10107,2024-08-16,Slim Fit Chinos,Clothing,1,48.98,CUST0071
INV10535,2024-08-16,Lip Balm SPF15 3pk,Beauty & Health,1,8.48,CUST0275
INV10583,2024-08-16,Reusable Cotton Pads 20pk,Beauty & Health,1,11.25,CUST0080
INV10826,2024-08-16,Scissors Stainless Steel,Office Supplies,1,7.65,CUST0011
INV11226,2024-08-16,Stapler Heavy Duty,Office Supplies,2,37.38,CUST0042
INV11247,2024-08-16,Natural Face Moisturizer,Beauty & Health,10,197.8,CUST0239
INV11395,2024-08-16,Natural Face Moisturizer,Beauty & Health,1,18.03,CUST0221
INV11770,2024-08-16,Webcam 1080p HD,Electronics,3,171.99,CUST0237
INV11933,2024-08-16,A4 Printer Paper 500sh,Office Supplies,1,10.72,CUST0208
INV11941,2024-08-16,Digital Kitchen Scale,Home & Kitchen,1,17.46,CUST0215
INV10126,2024-08-17,Wireless Earbuds Pro,Electronics,2,92.04,CUST0082
INV10361,2024-08-17,Classic Cotton T-Shirt,Clothing,3,54.06,CUST0238
INV10629,2024-08-17,Hooded Sweatshirt,Clothing,2,95.92,CUST0031
INV10697,2024-08-17,Lip Balm SPF15 3pk,Beauty & Health,1,7.42,CUST0154
INV11386,2024-08-17,Zip-Up Fleece Jacket,Clothing,4,311.68,CUST0114
INV11995,2024-08-17,Mechanical Keyboard TKL,Electronics,4,361.8,CUST0251
INV10220,2024-08-18,Digital Kitchen Scale,Home & Kitchen,2,38.32,CUST0013
INV10482,2024-08-18,Scissors Stainless Steel,Office Supplies,2,16.18,CUST0046
INV10820,2024-08-18,LED Desk Lamp Smart,Electronics,1,40.76,CUST0257
INV10846,2024-08-18,USB-C Hub 7-in-1,Electronics,3,103.62,CUST0052
INV10908,2024-08-18,French Press Coffee Maker,Home & Kitchen,2,64.52,CUST0130
INV11378,2024-08-18,Silicone Spatula Set 3pk,Home & Kitchen,1,9.89,CUST0134
INV11514,2024-08-18,Vitamin C Serum 30ml,Beauty & Health,2,49.74,CUST0191
INV10007,2024-08-19,Bamboo Toothbrush 4pk,Beauty & Health,3,24.87,CUST0088
INV10989,2024-08-19,Sticky Notes Pack 12,Office Supplies,1,8.62,CUST0057
INV11116,2024-08-19,Lip Balm SPF15 3pk,Beauty & Health,2,16.1,CUST0285
INV11158,2024-08-19,Wool Beanie Hat,Clothing,5,86.75,CUST0248
INV11431,2024-08-19,Ballpoint Pens 50pk,Office Supplies,10,127.1,CUST0105
INV11906,2024-08-19,Webcam 1080p HD,Electronics,2,108.94,CUST0268
INV10055,2024-08-20,Mechanical Keyboard TKL,Electronics,1,98.27,CUST0209
INV10073,2024-08-20,A4 Printer Paper 500sh,Office Supplies,1,10.23,CUST0106
INV10245,2024-08-20,Mechanical Keyboard TKL,Electronics,3,294.78,CUST0297
INV10681,2024-08-20,Essential Oil Diffuser,Beauty & Health,2,72.42,CUST0190
INV11154,2024-08-20,Ballpoint Pens 50pk,Office Supplies,2,26.36,CUST0015
INV11159,2024-08-20,Hooded Sweatshirt,Clothing,1,48.81,CUST0280
INV11458,2024-08-20,Bamboo Toothbrush 4pk,Beauty & Health,1,8.55,CUST0298
INV11568,2024-08-20,Vitamin C Serum 30ml,Beauty & Health,1,26.22,CUST0143
INV10352,2024-08-21,Sticky Notes Pack 12,Office Supplies,1,8.42,CUST0044
INV10496,2024-08-21,French Press Coffee Maker,Home & Kitchen,1,28.79,CUST0274
INV10902,2024-08-21,Classic Cotton T-Shirt,Clothing,2,42.8,CUST0231
INV10919,2024-08-21,Mechanical Keyboard TKL,Electronics,1,85.35,CUST0239
INV11907,2024-08-21,Mechanical Keyboard TKL,Electronics,4,356.68,CUST0067
INV10275,2024-08-22,Zip-Up Fleece Jacket,Clothing,1,72.76,CUST0025
INV10053,2024-08-23,A4 Printer Paper 500sh,Office Supplies,1,9.17,CUST0060
INV10112,2024-08-23,Non-Stick Frying Pan 28cm,Home & Kitchen,3,112.77,CUST0017
INV10347,2024-08-23,French Press Coffee Maker,Home & Kitchen,1,32.61,CUST0013
INV10450,2024-08-23,Hooded Sweatshirt,Clothing,10,411.8,CUST0095
INV10884,2024-08-23,Reusable Cotton Pads 20pk,Beauty & Health,3,33.84,CUST0245
INV11206,2024-08-23,Bluetooth Speaker Mini,Electronics,2,84.96,CUST0185
INV10364,2024-08-24,Mechanical Keyboard TKL,Electronics,1,95.74,CUST0173
INV10950,2024-08-24,Hooded Sweatshirt,Clothing,2,94.5,CUST0085
INV10725,2024-08-25,Zip-Up Fleece Jacket,Clothing,2,154.52,CUST0200
INV11026,2024-08-25,Bamboo Cutting Board,Home & Kitchen,2,48.06,CUST0113
INV11586,2024-08-25,Whiteboard Markers 8pk,Office Supplies,1,12.41,CUST0070
INV11785,2024-08-25,Essential Oil Diffuser,Beauty & Health,1,32.52,CUST0139
INV10390,2024-08-26,Scissors Stainless Steel,Office Supplies,2,14.34,CUST0225
INV10641,2024-08-26,Reusable Cotton Pads 20pk,Beauty & Health,2,24.52,CUST0069
INV10854,2024-08-26,Wool Beanie Hat,Clothing,2,36.76,CUST0135
INV10940,2024-08-26,Reusable Cotton Pads 20pk,Beauty & Health,5,58.25,CUST0169
