invoiceid,date,product name,category,quantity,total revenue,customer id
INV11262,2025-05-05,Webcam 1080p HD,Electronics,2,123.66,CUST0279
INV13872,2025-05-05,Running Socks 6pk,Clothing,3,45.69,CUST0038
INV13986,2025-05-05,Stainless Steel Water Bottle,Home & Kitchen,5,119.55,CUST0071
INV14141,2025-05-05,Lip Balm SPF15 3pk,Beauty & Health,1,7.86,CUST0498
INV14260,2025-05-05,Bamboo Cutting Board,Home & Kitchen,2,44.78,CUST0424
INV14537,2025-05-05,Running Socks 6pk,Clothing,1,14.75,CUST0089
INV14966,2025-05-05,Facial Sunscreen SPF50,Beauty & Health,1,18.53,CUST0204
INV10115,2025-05-06,A4 Printer Paper 500sh,Office Supplies,1,9.8,CUST0116
INV10418,2025-05-06,Non-Stick Frying Pan 28cm,Home & Kitchen,2,65.42,CUST0117
INV11968,2025-05-06,Vitamin C Serum 30ml,Beauty & Health,1,25.83,CUST0496
INV12138,2025-05-06,LED Desk Lamp Smart,Electronics,1,42.78,CUST0378
INV12491,2025-05-06,Sticky Notes Pack 12,Office Supplies,1,9.17,CUST0053
INV12506,2025-05-06,Whiteboard Markers 8pk,Office Supplies,4,44.16,CUST0301
INV12801,2025-05-06,Non-Stick Frying Pan 28cm,Home & Kitchen,10,375.5,CUST0471
INV12901,2025-05-06,Vitamin D3 Supplements,Beauty & Health,1,12.76,CUST0478
INV13642,2025-05-06,Stapler Heavy Duty,Office Supplies,1,17.64,CUST0303
INV14450,2025-05-06,Wool Beanie Hat,Clothing,1,18.21,CUST0292
INV10292,2025-05-07,Sticky Notes Pack 12,Office Supplies,2,18.0,CUST0206
INV12753,2025-05-07,Bluetooth Speaker Mini,Electronics,4,153.6,CUST0175
INV13371,2025-05-07,File Folders 100pk,Office Supplies,1,20.74,CUST0108
INV13797,2025-05-07,Wool Beanie Hat,Clothing,1,19.65,CUST0271
INV13885,2025-05-07,Natural Face Moisturizer,Beauty & Health,1,19.66,CUST0084
INV10119,2025-05-08,Reusable Cotton Pads 20pk,Beauty & Health,1,11.03,CUST0164
INV11562,2025-05-08,Natural Face Moisturizer,Beauty & Health,2,39.88,CUST0415
INV12275,2025-05-08,Digital Kitchen Scale,Home & Kitchen,2,36.3,CUST0206
INV12311,2025-05-08,Reusable Cotton Pads 20pk,Beauty & Health,1,12.46,CUST0478
INV12426,2025-05-08,Wool Beanie Hat,Clothing,2,35.62,CUST0094
INV14071,2025-05-08,Whiteboard Markers 8pk,Office Supplies,1,12.55,CUST0037
INV12532,2025-05-09,Smart Plug WiFi,Electronics,1,19.88,CUST0105
INV13363,2025-05-09,Scissors Stainless Steel,Office Supplies,1,7.53,CUST0438
INV10493,2025-05-10,USB-C Hub 7-in-1,Electronics,1,32.07,CUST0050
INV10639,2025-05-10,Running Socks 6pk,Clothing,4,60.44,CUST0075
INV10825,2025-05-10,Bamboo Toothbrush 4pk,Beauty & Health,1,9.75,CUST0312
INV10865,2025-05-10,Wool Beanie Hat,Clothing,2,34.28,CUST0220
INV12881,2025-05-10,Classic Cotton T-Shirt,Clothing,1,21.01,CUST0208
INV14243,2025-05-10,LED Desk Lamp Smart,Electronics,2,97.12,CUST0040
INV14504,2025-05-10,French Press Coffee Maker,Home & Kitchen,1,32.38,CUST0184
INV10308,2025-05-11,Digital Kitchen Scale,Home & Kitchen,1,19.63,CUST0402
INV11309,2025-05-11,Bluetooth Speaker Mini,Electronics,4,153.48,CUST0204
INV11422,2025-05-11,Portable Charger 20000mAh,Electronics,2,61.96,CUST0105
INV11877,2025-05-11,Lip Balm SPF15 3pk,Beauty & Health,1,7.26,CUST0254
INV12423,2025-05-11,Scissors Stainless Steel,Office Supplies,2,14.58,CUST0042
INV13056,2025-05-11,Digital Kitchen Scale,Home & Kitchen,1,17.18,CUST0086
INV12080,2025-05-12,Essential Oil Diffuser,Beauty & Health,1,31.4,CUST0286
INV13512,2025-05-12,Essential Oil Diffuser,Beauty & Health,1,33.31,CUST0192
INV10724,2025-05-13,File Folders 100pk,Office Supplies,3,58.29,CUST0140
INV10789,2025-05-13,Silicone Spatula Set 3pk,Home & Kitchen,2,18.64,CUST0366
INV11880,2025-05-13,Wireless Earbuds Pro,Electronics,1,53.79,CUST0260
INV14149,2025-05-13,Canvas Sneakers,Clothing,1,57.89,CUST0417
INV14212,2025-05-13,French Press Coffee Maker,Home & Kitchen,2,61.26,CUST0122
INV11017,2025-05-14,Slim Fit Chinos,Clothing,1,50.32,CUST0167
INV12566,2025-05-14,Stainless Steel Water Bottle,Home & Kitchen,1,23.42,CUST0389
INV10764,2025-05-15,Non-Stick Frying Pan 28cm,Home & Kitchen,1,32.73,CUST0128
INV11178,2025-05-15,Glass Storage Containers 5pk,Home & Kitchen,1,27.11,CUST0049
INV14127,2025-05-15,Desk Organizer Bamboo,Office Supplies,3,70.41,CUST0204
INV10155,2025-05-16,Wool Beanie Hat,Clothing,1,18.99,CUST0052
INV10976,2025-05-16,Essential Oil Diffuser,Beauty & Health,1,31.08,CUST0068
INV12502,2025-05-17,Lip Balm SPF15 3pk,Beauty & Health,4,29.08,CUST0147
INV13260,2025-05-17,Bamboo Cutting Board,Home & Kitchen,2,44.28,CUST0102
INV10593,2025-05-18,Stainless Steel Water Bottle,Home & Kitchen,4,87.88,CUST0197
INV11176,2025-05-18,LED Desk Lamp Smart,Electronics,1,47.89,CUST0357
INV11293,2025-05-18,Bamboo Toothbrush 4pk,Beauty & Health,2,18.92,CUST0226
INV13599,2025-05-18,Portable Charger 20000mAh,Electronics,1,29.4,CUST0409
INV14189,2025-05-18,Bamboo Cutting Board,Home & Kitchen,1,22.04,CUST0132
INV10160,2025-05-19,French Press Coffee Maker,Home & Kitchen,1,30.25,CUST0332
INV11813,2025-05-19,Non-Stick Frying Pan 28cm,Home & Kitchen,2,69.94,CUST0093
INV11878,2025-05-19,Silicone Spatula Set 3pk,Home & Kitchen,1,9.88,CUST0378
INV12319,2025-05-19,Running Socks 6pk,Clothing,1,13.85,CUST0274
INV12807,2025-05-19,Lip Balm SPF15 3pk,Beauty & Health,3,21.9,CUST0115
INV13988,2025-05-19,Essential Oil Diffuser,Beauty & Health,2,71.88,CUST0016
INV11415,2025-05-20,Hooded Sweatshirt,Clothing,1,46.87,CUST0172
INV13719,2025-05-20,Facial Sunscreen SPF50,Beauty & Health,3,51.12,CUST0215
INV14344,2025-05-20,Essential Oil Diffuser,Beauty & Health,1,34.91,CUST0408
INV14890,2025-05-20,Non-Stick Frying Pan 28cm,Home & Kitchen,1,37.51,CUST0484
INV11859,2025-05-21,Non-Stick Frying Pan 28cm,Home & Kitchen,3,97.29,CUST0089
INV12144,2025-05-21,Essential Oil Diffuser,Beauty & Health,3,93.51,CUST0062
INV12949,2025-05-21,Canvas Sneakers,Clothing,1,54.91,CUST0003
INV13148,2025-05-21,Zip-Up Fleece Jacket,Clothing,5,387.0,CUST0043
INV14100,2025-05-21,Sport Shorts,Clothing,1,26.82,CUST0461
INV10179,2025-05-22,Wool Beanie Hat,Clothing,1,19.77,CUST0165
INV10615,2025-05-22,Canvas Sneakers,Clothing,1,59.03,CUST0337
INV11780,2025-05-22,Classic Cotton T-Shirt,Clothing,1,21.28,CUST0247
INV12310,2025-05-22,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.8,CUST0172
INV13212,2025-05-22,French Press Coffee Maker,Home & Kitchen,1,31.3,CUST0304
INV13584,2025-05-22,Stainless Steel Water Bottle,Home & Kitchen,2,48.46,CUST0130
INV13914,2025-05-22,Bamboo Toothbrush 4pk,Beauty & Health,2,16.22,CUST0247
INV13931,2025-05-22,Desk Organizer Bamboo,Office Supplies,1,23.0,CUST0248
INV14560,2025-05-22,Stainless Steel Water Bottle,Home & Kitchen,1,21.34,CUST0235
INV14860,2025-05-22,Ceramic Coffee Mug,Home & Kitchen,1,14.08,CUST0266
INV11590,2025-05-23,LED Desk Lamp Smart,Electronics,2,89.5,CUST0001
INV12745,2025-05-23,Ballpoint Pens 50pk,Office Supplies,1,12.77,CUST0211
INV13937,2025-05-23,File Folders 100pk,Office Supplies,4,81.2,CUST0252
INV10267,2025-05-24,Smart Plug WiFi,Electronics,1,18.71,CUST0468
INV12842,2025-05-24,Wireless Earbuds Pro,Electronics,1,51.54,CUST0257
INV10347,2025-05-25,Silicone Spatula Set 3pk,Home & Kitchen,1,9.17,CUST0102
INV12985,2025-05-25,Stainless Steel Water Bottle,Home & Kitchen,1,22.26,CUST0194
INV14266,2025-05-25,Running Socks 6pk,Clothing,2,28.06,CUST0308
INV10101,2025-05-26,French Press Coffee Maker,Home & Kitchen,3,98.25,CUST0063
INV10398,2025-05-26,Slim Fit Chinos,Clothing,1,45.15,CUST0285
INV10663,2025-05-26,Ceramic Coffee Mug,Home & Kitchen,1,13.24,CUST0151
INV11197,2025-05-26,Essential Oil Diffuser,Beauty & Health,1,34.73,CUST0420
INV12915,2025-05-26,USB-C Hub 7-in-1,Electronics,2,67.56,CUST0303
INV14230,2025-05-26,Sticky Notes Pack 12,Office Supplies,2,16.22,CUST0252
INV12193,2025-05-27,Natural Face Moisturizer,Beauty & Health,3,57.75,CUST0366
INV10467,2025-05-28,A4 Printer Paper 500sh,Office Supplies,3,32.43,CUST0372
INV10754,2025-05-28,Digital Kitchen Scale,Home & Kitchen,1,18.72,CUST0334
INV13081,2025-05-28,Vitamin C Serum 30ml,Beauty & Health,2,47.9,CUST0188
INV10451,2025-05-29,Zip-Up Fleece Jacket,Clothing,3,243.54,CUST0264
INV11568,2025-05-29,Canvas Sneakers,Clothing,3,195.06,CUST0143
INV11595,2025-05-29,Scissors Stainless Steel,Office Supplies,2,15.86,CUST0084
INV12995,2025-05-29,Vitamin C Serum 30ml,Beauty & Health,1,24.85,CUST0474
INV13401,2025-05-29,Classic Cotton T-Shirt,Clothing,2,42.9,CUST0492
INV13530,2025-05-29,Digital Kitchen Scale,Home & Kitchen,2,34.98,CUST0289
INV13552,2025-05-29,Glass Storage Containers 5pk,Home & Kitchen,2,54.88,CUST0224
INV13960,2025-05-29,Ceramic Coffee Mug,Home & Kitchen,1,13.54,CUST0225
INV10229,2025-05-30,Mechanical Keyboard TKL,Electronics,1,95.1,CUST0386
INV11260,2025-05-30,Ballpoint Pens 50pk,Office Supplies,1,12.68,CUST0185
INV11502,2025-05-30,Natural Face Moisturizer,Beauty & Health,1,20.6,CUST0056
INV11992,2025-05-30,Wool Beanie Hat,Clothing,1,18.35,CUST0109
INV14464,2025-05-30,Bamboo Cutting Board,Home & Kitchen,1,20.41,CUST0213
INV10459,2025-05-31,A4 Printer Paper 500sh,Office Supplies,3,32.34,CUST0388
INV10823,2025-05-31,Ceramic Coffee Mug,Home & Kitchen,1,12.09,CUST0303
INV11689,2025-05-31,Hooded Sweatshirt,Clothing,3,124.41,CUST0315
INV12051,2025-05-31,Sticky Notes Pack 12,Office Supplies,3,27.12,CUST0405
INV12553,2025-05-31,USB-C Hub 7-in-1,Electronics,1,36.67,CUST0371
INV12714,2025-05-31,Classic Cotton T-Shirt,Clothing,3,59.67,CUST0392
INV13155,2025-05-31,A4 Printer Paper 500sh,Office Supplies,1,10.91,CUST0316
INV13611,2025-05-31,Stainless Steel Water Bottle,Home & Kitchen,1,20.91,CUST0087
INV14737,2025-05-31,Zip-Up Fleece Jacket,Clothing,3,221.49,CUST0095
INV10336,2025-06-01,Desk Organizer Bamboo,Office Supplies,1,27.12,CUST0404
INV11405,2025-06-01,Ceramic Coffee Mug,Home & Kitchen,1,12.33,CUST0494
INV11441,2025-06-01,Stainless Steel Water Bottle,Home & Kitchen,10,238.5,CUST0131
INV11674,2025-06-01,Vitamin D3 Supplements,Beauty & Health,1,13.2,CUST0127
INV12540,2025-06-01,Mechanical Keyboard TKL,Electronics,1,93.29,CUST0238
INV13308,2025-06-01,Mechanical Keyboard TKL,Electronics,3,277.89,CUST0014
INV10711,2025-06-02,Essential Oil Diffuser,Beauty & Health,1,34.39,CUST0242
INV11671,2025-06-02,Facial Sunscreen SPF50,Beauty & Health,10,167.1,CUST0185
INV12178,2025-06-02,Vitamin D3 Supplements,Beauty & Health,1,13.2,CUST0010
INV12707,2025-06-02,Running Socks 6pk,Clothing,1,14.64,CUST0074
INV13975,2025-06-02,Canvas Sneakers,Clothing,2,119.1,CUST0158
INV10150,2025-06-03,Facial Sunscreen SPF50,Beauty & Health,1,16.16,CUST0137
INV11045,2025-06-03,Bamboo Toothbrush 4pk,Beauty & Health,1,8.73,CUST0382
INV11198,2025-06-03,Webcam 1080p HD,Electronics,2,113.38,CUST0145
INV11581,2025-06-03,Webcam 1080p HD,Electronics,1,56.8,CUST0127
INV12888,2025-06-03,Stainless Steel Water Bottle,Home & Kitchen,1,24.96,CUST0115
INV12942,2025-06-03,Facial Sunscreen SPF50,Beauty & Health,3,53.73,CUST0467
INV13488,2025-06-03,Bluetooth Speaker Mini,Electronics,1,37.59,CUST0070
INV10897,2025-06-04,LED Desk Lamp Smart,Electronics,2,90.56,CUST0470
INV14608,2025-06-04,Wireless Earbuds Pro,Electronics,1,49.04,CUST0248
INV11061,2025-06-05,Reusable Cotton Pads 20pk,Beauty & Health,2,21.42,CUST0215
INV12109,2025-06-05,Digital Kitchen Scale,Home & Kitchen,2,34.54,CUST0070
INV12708,2025-06-05,Slim Fit Chinos,Clothing,2,99.18,CUST0077
INV14925,2025-06-05,Facial Sunscreen SPF50,Beauty & Health,4,68.28,CUST0106
INV10295,2025-06-06,Non-Stick Frying Pan 28cm,Home & Kitchen,2,73.88,CUST0291
INV11021,2025-06-06,Ceramic Coffee Mug,Home & Kitchen,1,12.73,CUST0461
INV12222,2025-06-06,Ballpoint Pens 50pk,Office Supplies,2,25.46,CUST0185
INV12286,2025-06-06,Bluetooth Speaker Mini,Electronics,1,42.28,CUST0335
INV12299,2025-06-06,LED Desk Lamp Smart,Electronics,4,175.92,CUST0287
INV13701,2025-06-06,Webcam 1080p HD,Electronics,1,63.53,CUST0176
INV13725,2025-06-06,Lip Balm SPF15 3pk,Beauty & Health,4,34.44,CUST0194
INV14117,2025-06-06,A4 Printer Paper 500sh,Office Supplies,5,51.9,CUST0242
INV11510,2025-06-07,LED Desk Lamp Smart,Electronics,1,41.61,CUST0247
INV11855,2025-06-07,Zip-Up Fleece Jacket,Clothing,1,73.88,CUST0339
INV12136,2025-06-07,Desk Organizer Bamboo,Office Supplies,5,122.95,CUST0424
INV13223,2025-06-07,Classic Cotton T-Shirt,Clothing,2,42.22,CUST0145
INV14677,2025-06-07,Facial Sunscreen SPF50,Beauty & Health,1,18.34,CUST0457
INV12607,2025-06-08,Wireless Earbuds Pro,Electronics,2,102.26,CUST0456
INV14112,2025-06-08,Essential Oil Diffuser,Beauty & Health,2,60.6,CUST0292
INV14347,2025-06-08,Canvas Sneakers,Clothing,1,54.93,CUST0251
INV10780,2025-06-09,Smart Plug WiFi,Electronics,1,19.64,CUST0183
INV11632,2025-06-09,Non-Stick Frying Pan 28cm,Home & Kitchen,1,31.95,CUST0057
INV11683,2025-06-09,Non-Stick Frying Pan 28cm,Home & Kitchen,4,151.68,CUST0392
INV12989,2025-06-09,Vitamin C Serum 30ml,Beauty & Health,1,26.95,CUST0352
INV11450,2025-06-10,Smart Plug WiFi,Electronics,1,18.22,CUST0457
INV11997,2025-06-10,Digital Kitchen Scale,Home & Kitchen,5,104.4,CUST0048
INV12981,2025-06-10,Portable Charger 20000mAh,Electronics,1,31.85,CUST0470
INV13856,2025-06-10,Vitamin C Serum 30ml,Beauty & Health,2,47.54,CUST0275
INV14187,2025-06-10,Wireless Earbuds Pro,Electronics,2,91.34,CUST0239
INV14834,2025-06-10,USB-C Hub 7-in-1,Electronics,4,131.08,CUST0008
INV11399,2025-06-11,Non-Stick Frying Pan 28cm,Home & Kitchen,4,133.0,CUST0043
INV13042,2025-06-11,Whiteboard Markers 8pk,Office Supplies,1,11.41,CUST0250
INV13993,2025-06-11,Bamboo Toothbrush 4pk,Beauty & Health,2,17.56,CUST0394
INV14551,2025-06-11,Ballpoint Pens 50pk,Office Supplies,3,37.23,CUST0357
INV14705,2025-06-11,Reusable Cotton Pads 20pk,Beauty & Health,4,50.48,CUST0124
INV10431,2025-06-12,A4 Printer Paper 500sh,Office Supplies,1,10.1,CUST0498
INV11353,2025-06-12,Wool Beanie Hat,Clothing,1,18.79,CUST0355
INV11485,2025-06-12,Digital Kitchen Scale,Home & Kitchen,4,79.6,CUST0026
INV13909,2025-06-12,Whiteboard Markers 8pk,Office Supplies,2,23.08,CUST0418
INV11048,2025-06-13,Bamboo Cutting Board,Home & Kitchen,1,23.25,CUST0074
INV12802,2025-06-13,Whiteboard Markers 8pk,Office Supplies,3,33.48,CUST0106
INV13234,2025-06-13,Sticky Notes Pack 12,Office Supplies,2,17.84,CUST0478
INV13501,2025-06-13,Vitamin C Serum 30ml,Beauty & Health,1,27.19,CUST0210
INV13644,2025-06-13,Sport Shorts,Clothing,1,27.38,CUST0132
INV13984,2025-06-13,Bluetooth Speaker Mini,Electronics,4,161.2,CUST0284
INV14265,2025-06-13,Running Socks 6pk,Clothing,1,13.84,CUST0287
INV13663,2025-06-14,Ballpoint Pens 50pk,Office Supplies,1,11.51,CUST0406
INV14121,2025-06-14,Desk Organizer Bamboo,Office Supplies,2,49.78,CUST0136
INV14762,2025-06-14,Ballpoint Pens 50pk,Office Supplies,2,25.44,CUST0405
INV10369,2025-06-15,Classic Cotton T-Shirt,Clothing,5,107.9,CUST0350
INV12439,2025-06-15,Whiteboard Markers 8pk,Office Supplies,5,60.05,CUST0230
INV14157,2025-06-15,Slim Fit Chinos,Clothing,1,47.13,CUST0149
INV10634,2025-06-16,Mechanical Keyboard TKL,Electronics,3,290.07,CUST0434
INV11571,2025-06-16,Non-Stick Frying Pan 28cm,Home & Kitchen,3,103.26,CUST0439
INV13603,2025-06-16,USB-C Hub 7-in-1,Electronics,1,33.51,CUST0142
INV14015,2025-06-16,USB-C Hub 7-in-1,Electronics,1,36.88,CUST0110
INV14647,2025-06-16,Whiteboard Markers 8pk,Office Supplies,1,10.92,CUST0086
INV14880,2025-06-16,Scissors Stainless Steel,Office Supplies,2,14.86,CUST0400
INV10410,2025-06-17,Smart Plug WiFi,Electronics,1,20.18,CUST0213
INV11605,2025-06-17,Mechanical Keyboard TKL,Electronics,1,98.43,CUST0285
INV12229,2025-06-17,Silicone Spatula Set 3pk,Home & Kitchen,2,18.36,CUST0225
INV12307,2025-06-17,Vitamin D3 Supplements,Beauty & Health,1,12.97,CUST0227
INV10021,2025-06-18,Portable Charger 20000mAh,Electronics,2,64.18,CUST0034
INV12573,2025-06-18,Sport Shorts,Clothing,1,27.15,CUST0472
INV13548,2025-06-18,A4 Printer Paper 500sh,Office Supplies,2,21.94,CUST0244
INV14756,2025-06-18,Ballpoint Pens 50pk,Office Supplies,2,23.42,CUST0096
INV12786,2025-06-19,Desk Organizer Bamboo,Office Supplies,1,23.13,CUST0461
INV14518,2025-06-19,Stapler Heavy Duty,Office Supplies,3,51.18,CUST0344
INV11120,2025-06-20,Reusable Cotton Pads 20pk,Beauty & Health,1,10.59,CUST0145
INV12069,2025-06-20,Natural Face Moisturizer,Beauty & Health,1,20.49,CUST0439
INV12232,2025-06-20,Smart Plug WiFi,Electronics,1,20.8,CUST0242
INV12475,2025-06-20,Stapler Heavy Duty,Office Supplies,3,49.86,CUST0308
INV13019,2025-06-20,Bluetooth Speaker Mini,Electronics,5,216.45,CUST0451
INV10702,2025-06-21,Natural Face Moisturizer,Beauty & Health,2,41.78,CUST0147
INV11135,2025-06-21,Glass Storage Containers 5pk,Home & Kitchen,1,25.68,CUST0429
INV12955,2025-06-21,Ballpoint Pens 50pk,Office Supplies,3,37.23,CUST0311
INV10648,2025-06-22,File Folders 100pk,Office Supplies,2,36.36,CUST0391
INV11983,2025-06-22,Digital Kitchen Scale,Home & Kitchen,4,74.04,CUST0389
INV12156,2025-06-22,Stapler Heavy Duty,Office Supplies,5,76.55,CUST0500
INV10337,2025-06-23,Natural Face Moisturizer,Beauty & Health,10,216.7,CUST0486
INV11336,2025-06-23,Mechanical Keyboard TKL,Electronics,1,88.31,CUST0300
INV13301,2025-06-23,Vitamin D3 Supplements,Beauty & Health,3,44.88,CUST0463
INV13325,2025-06-23,Portable Charger 20000mAh,Electronics,1,31.13,CUST0061
INV13392,2025-06-23,Hooded Sweatshirt,Clothing,4,191.92,CUST0118
INV13404,2025-06-23,Sticky Notes Pack 12,Office Supplies,2,18.04,CUST0082
INV10056,2025-06-24,Ballpoint Pens 50pk,Office Supplies,3,40.68,CUST0127
INV11362,2025-06-24,Webcam 1080p HD,Electronics,2,125.72,CUST0472
INV11622,2025-06-24,Stainless Steel Water Bottle,Home & Kitchen,2,47.14,CUST0265
INV12059,2025-06-24,Smart Plug WiFi,Electronics,2,41.54,CUST0280
INV12839,2025-06-24,USB-C Hub 7-in-1,Electronics,1,33.78,CUST0071
INV13347,2025-06-24,Wireless Earbuds Pro,Electronics,2,109.44,CUST0453
INV10127,2025-06-25,Smart Plug WiFi,Electronics,5,99.5,CUST0455
INV10480,2025-06-25,Silicone Spatula Set 3pk,Home & Kitchen,2,20.36,CUST0296
INV14088,2025-06-25,Wool Beanie Hat,Clothing,4,68.72,CUST0427
INV12728,2025-06-26,Vitamin D3 Supplements,Beauty & Health,2,25.68,CUST0357
INV14203,2025-06-26,Classic Cotton T-Shirt,Clothing,1,19.85,CUST0287
INV14770,2025-06-26,Facial Sunscreen SPF50,Beauty & Health,1,15.39,CUST0105
INV10690,2025-06-27,Natural Face Moisturizer,Beauty & Health,1,18.45,CUST0099
INV11238,2025-06-27,Wool Beanie Hat,Clothing,1,18.85,CUST0369
INV13888,2025-06-27,Running Socks 6pk,Clothing,1,13.97,CUST0243
INV14461,2025-06-27,LED Desk Lamp Smart,Electronics,5,235.35,CUST0127
INV10643,2025-06-28,Bluetooth Speaker Mini,Electronics,1,40.83,CUST0305
INV12642,2025-06-28,Vitamin C Serum 30ml,Beauty & Health,1,26.46,CUST0291
INV12965,2025-06-28,Sticky Notes Pack 12,Office Supplies,1,8.79,CUST0376
INV13317,2025-06-28,File Folders 100pk,Office Supplies,1,20.63,CUST0061
INV10010,2025-06-29,French Press Coffee Maker,Home & Kitchen,1,32.04,CUST0023
INV10129,2025-06-29,Zip-Up Fleece Jacket,Clothing,1,76.59,CUST0431
INV11387,2025-06-29,LED Desk Lamp Smart,Electronics,1,41.94,CUST0074
INV11782,2025-06-29,Desk Organizer Bamboo,Office Supplies,1,23.79,CUST0314
INV12914,2025-06-29,Zip-Up Fleece Jacket,Clothing,5,408.55,CUST0162
INV11927,2025-06-30,Smart Plug WiFi,Electronics,2,37.66,CUST0248
INV14018,2025-06-30,Whiteboard Markers 8pk,Office Supplies,2,22.7,CUST0079
INV12721,2025-07-01,Bluetooth Speaker Mini,Electronics,2,81.8,CUST0356
INV12822,2025-07-01,Vitamin D3 Supplements,Beauty & Health,4,61.4,CUST0134
INV14180,2025-07-01,Canvas Sneakers,Clothing,2,109.04,CUST0303
INV14335,2025-07-02,Hooded Sweatshirt,Clothing,2,91.88,CUST0392
INV10330,2025-07-03,French Press Coffee Maker,Home & Kitchen,4,120.92,CUST0237
INV10396,2025-07-03,Wool Beanie Hat,Clothing,2,33.38,CUST0174
INV12374,2025-07-03,Slim Fit Chinos,Clothing,1,53.75,CUST0287
INV12593,2025-07-03,Canvas Sneakers,Clothing,2,123.76,CUST0022
INV13068,2025-07-03,Ceramic Coffee Mug,Home & Kitchen,2,25.4,CUST0102
INV10225,2025-07-04,A4 Printer Paper 500sh,Office Supplies,1,9.94,CUST0325
INV11892,2025-07-04,Vitamin C Serum 30ml,Beauty & Health,2,50.02,CUST0215
INV13455,2025-07-04,Non-Stick Frying Pan 28cm,Home & Kitchen,1,31.66,CUST0092
INV13820,2025-07-04,Wool Beanie Hat,Clothing,1,16.59,CUST0088
INV11635,2025-07-05,Slim Fit Chinos,Clothing,2,105.74,CUST0136
INV12630,2025-07-05,Canvas Sneakers,Clothing,4,244.4,CUST0455
INV12861,2025-07-05,Silicone Spatula Set 3pk,Home & Kitchen,1,9.58,CUST0024
INV14633,2025-07-05,Classic Cotton T-Shirt,Clothing,4,74.32,CUST0097
INV14651,2025-07-05,Wool Beanie Hat,Clothing,2,34.6,CUST0359
INV10922,2025-07-06,Wool Beanie Hat,Clothing,4,68.2,CUST0106
INV14277,2025-07-06,Glass Storage Containers 5pk,Home & Kitchen,1,29.33,CUST0020
INV14694,2025-07-06,Mechanical Keyboard TKL,Electronics,3,260.91,CUST0222
INV11536,2025-07-07,Lip Balm SPF15 3pk,Beauty & Health,1,8.16,CUST0378
INV12739,2025-07-07,Webcam 1080p HD,Electronics,2,108.06,CUST0455
INV13110,2025-07-07,Scissors Stainless Steel,Office Supplies,1,8.15,CUST0367
INV14181,2025-07-07,Ceramic Coffee Mug,Home & Kitchen,1,14.16,CUST0463
INV11141,2025-07-08,Vitamin D3 Supplements,Beauty & Health,2,25.98,CUST0017
INV13384,2025-07-08,Natural Face Moisturizer,Beauty & Health,2,39.28,CUST0494
INV13459,2025-07-08,A4 Printer Paper 500sh,Office Supplies,3,28.29,CUST0006
INV14641,2025-07-08,Facial Sunscreen SPF50,Beauty & Health,1,18.31,CUST0308
INV11552,2025-07-09,Reusable Cotton Pads 20pk,Beauty & Health,2,21.0,CUST0161
INV10992,2025-07-10,Wool Beanie Hat,Clothing,1,17.01,CUST0153
INV11578,2025-07-10,Ballpoint Pens 50pk,Office Supplies,3,36.63,CUST0298
INV11722,2025-07-10,Running Socks 6pk,Clothing,1,15.04,CUST0075
INV10929,2025-07-11,Wireless Earbuds Pro,Electronics,3,151.68,CUST0263
INV13008,2025-07-11,Digital Kitchen Scale,Home & Kitchen,1,19.04,CUST0400
INV13187,2025-07-11,Bluetooth Speaker Mini,Electronics,10,395.4,CUST0353
INV14318,2025-07-11,Bluetooth Speaker Mini,Electronics,1,38.42,CUST0452
INV14567,2025-07-11,Canvas Sneakers,Clothing,2,118.18,CUST0397
INV10462,2025-07-12,Bamboo Toothbrush 4pk,Beauty & Health,1,8.27,CUST0037
INV10895,2025-07-12,Glass Storage Containers 5pk,Home & Kitchen,1,27.11,CUST0333
INV12238,2025-07-12,Wireless Earbuds Pro,Electronics,1,49.95,CUST0379
INV13041,2025-07-12,Wool Beanie Hat,Clothing,1,17.38,CUST0328
INV13904,2025-07-12,Scissors Stainless Steel,Office Supplies,4,30.92,CUST0110
INV10787,2025-07-13,Sticky Notes Pack 12,Office Supplies,1,8.25,CUST0369
INV11448,2025-07-13,Lip Balm SPF15 3pk,Beauty & Health,3,24.03,CUST0446
INV11676,2025-07-13,Vitamin D3 Supplements,Beauty & Health,2,28.84,CUST0181
INV13421,2025-07-13,Desk Organizer Bamboo,Office Supplies,1,23.7,CUST0008
INV11797,2025-07-14,Stapler Heavy Duty,Office Supplies,1,15.31,CUST0001
INV13769,2025-07-14,Whiteboard Markers 8pk,Office Supplies,2,22.82,CUST0124
INV14412,2025-07-14,Sticky Notes Pack 12,Office Supplies,2,19.68,CUST0241
INV10531,2025-07-15,Whiteboard Markers 8pk,Office Supplies,1,10.5,CUST0188
INV12239,2025-07-15,Sticky Notes Pack 12,Office Supplies,1,9.68,CUST0422
INV13428,2025-07-15,Silicone Spatula Set 3pk,Home & Kitchen,1,9.83,CUST0041
INV10481,2025-07-16,Classic Cotton T-Shirt,Clothing,1,20.36,CUST0293
INV10681,2025-07-16,Reusable Cotton Pads 20pk,Beauty & Health,2,21.62,CUST0067
INV11359,2025-07-16,Slim Fit Chinos,Clothing,3,159.21,CUST0041
INV11563,2025-07-16,Whiteboard Markers 8pk,Office Supplies,3,37.02,CUST0114
